query_id	species_name	typestrain_id	region_mismatches	region_positions	probability_incompatible	mu1	num_references	mu2	nonregion_positions_in_subject	max_nonregion_mismatches
Otu0066	Bacteroides faecichinchillae	AB574480	6	253	0.45112047234112695	0.025590551181102362	5	0.02559055118110236	1233	31
Otu0067	Hungatella effluvii	HE603919	0	253	0.0001506677787955768	0.001968503937007874	5	0.001968503937007874	1156	35
Otu0067	Hungatella hominis	MT905188	0	253	0.00015412143860760175	0.001968503937007874	5	0.001968503937007874	1124	34
Otu0067	Hungatella hathewayi	AJ311620	2	253	0.01797434854148705	0.00984251968503937	5	0.00984251968503937	1178	33
Otu0068	Dysgonomonas mossii	AB548676	0	253	0.00015745135561007206	0.001968503937007874	5	0.001968503937007874	1235	37
Otu0068	Dysgonomonas oryzarvi	AB547446	0	253	0.00016980711997582887	0.001968503937007874	5	0.001968503937007874	1176	35
Otu0069	Bacteroides nordii	EU136693	0	253	0.00021724395421385267	0.001968503937007874	5	0.001968503937007874	1931	54
Otu0069	Bacteroides salyersiae	AQHX01000008	4	253	0.15551484168409935	0.017716535433070866	5	0.01771653543307086	1258	33
Otu0070	Barnesiella propionica	JAOQJK000000000	0	253	0.00015670114583943295	0.001968503937007874	5	0.001968503937007874	1270	38
Otu0071	Parabacteroides distasonis	EU136681	0	253	0.00020786791172078267	0.001968503937007874	5	0.001968503937007874	1658	47
Otu0072	Enterocloster bolteae	AJ508452	11	253	0.9744886621814132	0.045275590551181105	5	0.0452755905511811	1245	26
Otu0073	Alistipes timonensis	JF824799	0	253	0.00016388640730269355	0.001968503937007874	5	0.001968503937007874	1170	35
Otu0073	Alistipes shahii	FP929032	3	253	0.06359553820058772	0.013779527559055118	5	0.01377952755905512	1259	34
Otu0073	Alistipes finegoldii	AB554230	5	253	0.2822416533393005	0.021653543307086614	5	0.021653543307086614	1234	32
Otu0073	Alistipes onderdonkii subsp. onderdonkii	ARFY01000032	6	253	0.46750796606742806	0.025590551181102362	5	0.02559055118110236	1255	31
Otu0073	Alistipes onderdonkii subsp. vulgaris	LC468789	6	253	0.4581502994032831	0.025590551181102362	5	0.02559055118110236	1203	30
Otu0074	Clostridium innocuum	M23732	0	252	0.00018056065551819156	0.001976284584980237	5	0.0019762845849802366	1291	38
Otu0075	Bacteroides faecis	AB547640	3	253	0.06383408865960949	0.013779527559055118	5	0.01377952755905512	1222	33
Otu0075	Bacteroides thetaiotaomicron	AB510710	3	253	0.06079070119467811	0.013779527559055118	5	0.01377952755905512	1208	33
Otu0075	Bacteroides zhangwenhongii	MK583535	3	253	0.05898338609498566	0.013779527559055118	5	0.01377952755905512	1237	34
Otu0075	Bacteroides faecichinchillae	AB574480	3	253	0.05816297106161383	0.013779527559055118	5	0.01377952755905512	1233	34
Otu0075	Bacteroides finegoldii	AB222699	5	253	0.2809877836233925	0.021653543307086614	5	0.021653543307086614	1232	32
Otu0075	Bacteroides caecimuris	CP015401	6	253	0.45903373230593536	0.025590551181102362	5	0.02559055118110236	1283	32
Otu0075	Bacteroides salyersiae	AQHX01000008	6	253	0.46971994477091406	0.025590551181102362	5	0.02559055118110236	1258	31
Otu0075	Bacteroides fragilis	CR626927	6	253	0.45685873176892866	0.025590551181102362	5	0.02559055118110236	1280	32
Otu0075	Bacteroides hominis	MT905160	6	253	0.47577146958979033	0.025590551181102362	5	0.02559055118110236	1146	28
Otu0076	Faecalibaculum rodentium	KP881689	0	253	0.00015655829823113532	0.001968503937007874	5	0.001968503937007874	1234	37
Otu0077	Anaerostipes hadrus	FR749932	0	253	0.00017503994593337513	0.001968503937007874	5	0.001968503937007874	1363	40
Otu0077	Anaerostipes amylophilus	JAOQJG000000000	0	253	0.00016197763037073543	0.001968503937007874	5	0.001968503937007874	1276	38
Otu0077	Anaerostipes faecalis	MT534274	2	253	0.017276473408923798	0.00984251968503937	5	0.00984251968503937	1206	34
Otu0078	Bacteroides finegoldii	AB222699	2	253	0.01649203294331436	0.00984251968503937	5	0.00984251968503937	1232	35
Otu0078	Bacteroides caecimuris	CP015401	3	253	0.060701776963616894	0.013779527559055118	5	0.01377952755905512	1283	35
Otu0078	Bacteroides caccae	CP022412	3	253	0.061721253622467276	0.013779527559055118	5	0.01377952755905512	1288	35
Otu0078	Bacteroides xylanisolvens	AB510713	4	253	0.15232541501051622	0.017716535433070866	5	0.01771653543307086	1212	32
Otu0078	Bacteroides acidifaciens	EU136694	4	253	0.1533950785385817	0.017716535433070866	5	0.01771653543307086	1715	45
Otu0078	Bacteroides luhongzhouii	MK584158	5	253	0.2853769433496868	0.021653543307086614	5	0.021653543307086614	1239	32
Otu0078	Bacteroides faecis	AB547640	5	253	0.29937592066572727	0.021653543307086614	5	0.021653543307086614	1222	31
Otu0078	Bacteroides thetaiotaomicron	AB510710	5	253	0.29033602835725925	0.021653543307086614	5	0.021653543307086614	1208	31
Otu0078	Bacteroides zhangwenhongii	MK583535	5	253	0.2841227334053502	0.021653543307086614	5	0.021653543307086614	1237	32
Otu0078	Bacteroides faecichinchillae	AB574480	5	253	0.281614698560965	0.021653543307086614	5	0.021653543307086614	1233	32
Otu0078	Bacteroides fragilis	CR626927	5	253	0.28678998800033684	0.021653543307086614	5	0.021653543307086614	1280	33
Otu0078	Bacteroides hominis	MT905160	5	253	0.3011805920179388	0.021653543307086614	5	0.021653543307086614	1146	29
Otu0078	Bacteroides faecium	MN853409	5	253	0.2806524309691071	0.021653543307086614	5	0.021653543307086614	1193	31
Otu0078	Bacteroides koreensis	KX025133	6	253	0.45845871456381637	0.025590551181102362	5	0.02559055118110236	1164	29
Otu0078	Bacteroides kribbi	KX025134	6	253	0.4710370163071832	0.025590551181102362	5	0.02559055118110236	1180	29
Otu0078	Bacteroides ovatus	AB510705	6	253	0.46045199044771534	0.025590551181102362	5	0.02559055118110236	1206	30
Otu0078	Bacteroides facilis	MT905157	6	253	0.4473115280685446	0.025590551181102362	5	0.02559055118110236	1150	29
Otu0079	Bacteroides faecis	AB547640	4	253	0.156657175121936	0.017716535433070866	5	0.01771653543307086	1222	32
Otu0079	Bacteroides thetaiotaomicron	AB510710	4	253	0.15060282432099914	0.017716535433070866	5	0.01771653543307086	1208	32
Otu0079	Bacteroides zhangwenhongii	MK583535	4	253	0.14673282741057603	0.017716535433070866	5	0.01771653543307086	1237	33
Otu0079	Bacteroides faecichinchillae	AB574480	4	253	0.14507785462401723	0.017716535433070866	5	0.01771653543307086	1233	33
Otu0079	Bacteroides uniformis	AB510711	6	253	0.47414020249609845	0.025590551181102362	5	0.02559055118110236	1224	30
Otu0080	Bacteroides uniformis	AB510711	3	253	0.06427466702542939	0.013779527559055118	5	0.01377952755905512	1224	33
Otu0080	Bacteroides parvus	MT905161	4	253	0.1454225292844169	0.017716535433070866	5	0.01771653543307086	1120	30
Otu0080	Bacteroides humanifaecis	MW228414	4	253	0.148965652190311	0.017716535433070866	5	0.01771653543307086	1166	31
Otu0081	Parabacteroides distasonis	EU136681	3	253	0.06663065721186323	0.013779527559055118	5	0.01377952755905512	1658	44
Otu0082	Veillonella parvula	CP001820	0	252	0.00018843284825309503	0.001976284584980237	5	0.0019762845849802366	1299	38
Otu0082	Veillonella rogosae	EF108443	0	252	0.00016215902371197188	0.001976284584980237	5	0.0019762845849802366	1092	33
Otu0082	Veillonella tobetsuensis	AB679109	0	252	0.00015927980500896055	0.001976284584980237	5	0.0019762845849802366	1268	38
Otu0082	Veillonella atypica	AMEX01000022	1	252	0.0032971334022441345	0.005928853754940711	5	0.005928853754940712	1299	37
Otu0082	Veillonella denticariosi	EF185167	2	252	0.017766821697912327	0.009881422924901186	5	0.009881422924901184	1245	35
Otu0082	Veillonella rodentium	AY514996	2	252	0.01739984565590269	0.009881422924901186	5	0.009881422924901184	1055	30
Otu0082	Veillonella caviae	AY355140	3	252	0.05735306630860337	0.01383399209486166	5	0.01383399209486166	1150	32
Otu0082	Veillonella dispar	ACIK02000021	4	252	0.1585964240590727	0.017786561264822136	5	0.017786561264822143	1299	34
Otu0082	Veillonella hominis	MT905220	4	252	0.14705218123029018	0.017786561264822136	5	0.017786561264822143	1195	32
Otu0082	Veillonella infantium	LC191258	5	253	0.286180243690885	0.021653543307086614	5	0.021653543307086614	1279	33
Otu0083	Coprococcus comes	ABVR01000038	0	253	0.00018705707255528559	0.001968503937007874	5	0.001968503937007874	1266	37
Otu0084	Haemophilus pittmaniae	AJ290755	0	253	0.00017253847892473306	0.001968503937007874	5	0.001968503937007874	1215	36
Otu0084	Rodentibacter heidelbergensis	KX858081	2	253	0.018289942131989423	0.00984251968503937	5	0.00984251968503937	1257	35
Otu0084	Rodentibacter ratti	MLAJ01000016	2	253	0.017683511421204834	0.00984251968503937	5	0.00984251968503937	1286	36
Otu0084	Pasteurella caecimuris	KR364783	2	253	0.017359620989412017	0.00984251968503937	5	0.00984251968503937	1170	33
Otu0084	Aggregatibacter aphrophilus	EU083529	2	253	0.0179947254211531	0.00984251968503937	5	0.00984251968503937	1253	35
Otu0084	Aggregatibacter kilianii	MH160776	2	253	0.017754337665070064	0.00984251968503937	5	0.00984251968503937	1287	36
Otu0084	Mesocricetibacter intestinalis	KF875567	2	253	0.01658230395941318	0.00984251968503937	5	0.00984251968503937	1086	31
Otu0084	Mannheimia granulomatis	AF053902	2	253	0.017848197294143664	0.00984251968503937	5	0.00984251968503937	1251	35
Otu0084	Rodentibacter pneumotropicus	M75083	3	253	0.06295726799727086	0.013779527559055118	5	0.01377952755905512	1218	33
Otu0084	Rodentibacter myodis	KX858339	3	253	0.06319142310092984	0.013779527559055118	5	0.01377952755905512	1105	30
Otu0084	Rodentibacter trehalosifermentans	KX858172	3	253	0.06183711444140616	0.013779527559055118	5	0.01377952755905512	1175	32
Otu0084	Necropsobacter rosorum	GU966652	3	253	0.06066741784507179	0.013779527559055118	5	0.01377952755905512	1019	28
Otu0084	Mannheimia bovis	MT974312	3	253	0.06126847296458382	0.013779527559055118	5	0.01377952755905512	1248	34
Otu0084	Mannheimia varigena	AF053893	3	253	0.061898989726521636	0.013779527559055118	5	0.01377952755905512	1251	34
Otu0084	Mannheimia cairinae	OQ389470	3	253	0.05997762421498476	0.013779527559055118	5	0.01377952755905512	1129	31
Otu0084	Rodentibacter mrazii	KX858294	4	253	0.1557502599125714	0.017716535433070866	5	0.01771653543307086	1104	29
Otu0084	Pasteurella multocida subsp. septica	AF294411	4	253	0.14137722010265952	0.017716535433070866	5	0.01771653543307086	1111	30
Otu0084	Mannheimia pernigra	MT596512	4	253	0.1409300027483168	0.017716535433070866	5	0.01771653543307086	1110	30
Otu0084	Mannheimia ovis	MH254941	4	253	0.15131376911516314	0.017716535433070866	5	0.01771653543307086	1248	33
Otu0084	Rodentibacter rarus	AF024529	5	253	0.2778538888026324	0.021653543307086614	5	0.021653543307086614	1227	32
Otu0084	Pasteurella canis	AY362919	5	253	0.277171926836685	0.021653543307086614	5	0.021653543307086614	1111	29
Otu0084	Pasteurella stomatis	AY362925	5	253	0.277171926836685	0.021653543307086614	5	0.021653543307086614	1111	29
Otu0084	Pasteurella dagmatis	ACZR01000003	5	253	0.284960822770601	0.021653543307086614	5	0.021653543307086614	1277	33
Otu0084	Pasteurella multocida subsp. gallicida	AF294412	5	253	0.27648655210573836	0.021653543307086614	5	0.021653543307086614	1110	29
Otu0084	Basfia succiniciproducens	FJ463881	5	253	0.27785736862399824	0.021653543307086614	5	0.021653543307086614	1112	29
Otu0084	Pasteurella multocida subsp. multocida	AF294410	6	253	0.44728611583043154	0.025590551181102362	5	0.02559055118110236	1111	28
Otu0084	Haemophilus seminalis	MK796039	6	253	0.4627479554053038	0.025590551181102362	5	0.02559055118110236	1209	30
Otu0084	Actinobacillus capsulatus	AY362886	6	253	0.445632175191099	0.025590551181102362	5	0.02559055118110236	1109	28
Otu0085	Intestinibacter bartlettii	AY438672	0	252	0.00017547042456689255	0.001976284584980237	5	0.0019762845849802366	1177	35
Otu0085	Clostridioides difficile	AB548672	4	252	0.15439107672294416	0.017786561264822136	5	0.017786561264822143	1212	32
Otu0085	Asaccharospora irregularis	X73447	5	252	0.29159694871812813	0.021739130434782608	5	0.021739130434782608	1244	32
Otu0086	Citrobacter amalonaticus	FR870441	0	253	0.00017226051024832323	0.001968503937007874	5	0.001968503937007874	1251	37
Otu0086	Citrobacter farmeri	AF025371	0	253	0.00017905357609948602	0.001968503937007874	5	0.001968503937007874	1258	37
Otu0086	Citrobacter telavivensis	MN603664	0	253	0.00018343122571506942	0.001968503937007874	5	0.001968503937007874	1299	38
Otu0086	Citrobacter sedlakii	AF025364	0	253	0.0001558343009465668	0.001968503937007874	5	0.001968503937007874	1269	38
Otu0086	Pluralibacter gergoviae	AB004748	0	253	0.00015548949410670865	0.001968503937007874	5	0.001968503937007874	1197	36
Otu0086	Salmonella bongori	AF029227	1	253	0.0029701262241870197	0.005905511811023622	5	0.005905511811023624	1245	36
Otu0086	Citrobacter rodentium	AF025363	1	253	0.0029413650999283725	0.005905511811023622	5	0.005905511811023624	1243	36
Otu0086	Kosakonia cowanii	AJ508303	1	253	0.0025789228492769656	0.005905511811023622	5	0.005905511811023624	1109	33
Otu0086	Siccibacter colletis	LK054215	1	253	0.002819031932054128	0.005905511811023622	5	0.005905511811023624	1198	35
Otu0086	Citrobacter youngae	AB273741	1	253	0.002856226809475948	0.005905511811023622	5	0.005905511811023624	1237	36
Otu0086	Cronobacter muytjensii	AJKU01000067	1	253	0.002809745162100419	0.005905511811023622	5	0.005905511811023624	1270	37
Otu0086	Salmonella enterica subsp. houtenae	EU014684	2	253	0.018443852744994937	0.00984251968503937	5	0.00984251968503937	1184	33
Otu0086	Salmonella enterica subsp. diarizonae	EU014688	2	253	0.01599362760149703	0.00984251968503937	5	0.00984251968503937	1115	32
Otu0086	Salmonella enterica subsp. salamae	EU014685	2	253	0.01647745508015752	0.00984251968503937	5	0.00984251968503937	1195	34
Otu0086	Salmonella enterica subsp. enterica	AE006468	2	253	0.01811102635628037	0.00984251968503937	5	0.00984251968503937	1292	36
Otu0086	Phytobacter palmae	KX893413	2	253	0.01663173670827711	0.00984251968503937	5	0.00984251968503937	1234	35
Otu0086	Erwinia pyrifoliae	AB242880	2	253	0.015795913423026664	0.00984251968503937	5	0.00984251968503937	857	25
Otu0086	Erwinia amylovora	AJ233410	2	253	0.017341015096859813	0.00984251968503937	5	0.00984251968503937	1244	35
Otu0086	Mixta tenebrionis	MK722097	2	253	0.016535375337731084	0.00984251968503937	5	0.00984251968503937	1159	33
Otu0086	Mixta intestinalis	KP326384	2	253	0.017702388940849967	0.00984251968503937	5	0.00984251968503937	1249	35
Otu0086	Mixta theicola	AB907776	2	253	0.01712634712501393	0.00984251968503937	5	0.00984251968503937	1241	35
Otu0086	Yokenella regensburgei	JN175339	2	253	0.016846878256690845	0.00984251968503937	5	0.00984251968503937	1274	36
Otu0086	Erwinia phyllosphaerae	MZ457073	2	253	0.017702388940849967	0.00984251968503937	5	0.00984251968503937	1249	35
Otu0086	Trabulsiella guamensis	AB681979	3	253	0.062086256189287425	0.013779527559055118	5	0.01377952755905512	1214	33
Otu0086	Mangrovibacter phragmitis	KP319034	3	253	0.05684964825969685	0.013779527559055118	5	0.01377952755905512	1115	31
Otu0086	Mangrovibacter plantisponsor	EF643377	3	253	0.05684964825969685	0.013779527559055118	5	0.01377952755905512	1115	31
Otu0086	Mangrovibacter yixingensis	KM089834	3	253	0.061436828997131765	0.013779527559055118	5	0.01377952755905512	1211	33
Otu0086	Salmonella enterica subsp. arizonae	AF008580	3	253	0.059189370697888544	0.013779527559055118	5	0.01377952755905512	1238	34
Otu0086	Salmonella enterica subsp. indica	EU014680	3	253	0.058753699319050945	0.013779527559055118	5	0.01377952755905512	1161	32
Otu0086	Escherichia hermannii	AB682276	3	253	0.062086256189287425	0.013779527559055118	5	0.01377952755905512	1214	33
Otu0086	Salmonella subterranea	AY373829	3	253	0.05575257306605408	0.013779527559055118	5	0.01377952755905512	1110	31
Otu0086	Klebsiella africana	MK040622	3	253	0.06100570969923558	0.013779527559055118	5	0.01377952755905512	1209	33
Otu0086	Klebsiella quasipneumoniae subsp. quasipneumoniae	HG933296	3	253	0.06100570969923558	0.013779527559055118	5	0.01377952755905512	1209	33
Otu0086	Klebsiella variicola subsp. tropica	MK040621	3	253	0.06100570969923558	0.013779527559055118	5	0.01377952755905512	1209	33
Otu0086	Klebsiella pneumoniae subsp. rhinoscleromatis	Y17657	3	253	0.058872247925819576	0.013779527559055118	5	0.01377952755905512	1199	33
Otu0086	Klebsiella quasipneumoniae subsp. similipneumoniae	HG933295	3	253	0.06100570969923558	0.013779527559055118	5	0.01377952755905512	1209	33
Otu0086	Klebsiella pneumoniae subsp. pneumoniae	X87276	3	253	0.06029629103654488	0.013779527559055118	5	0.01377952755905512	1281	35
Otu0086	Klebsiella variicola subsp. variicola	CP010523	3	253	0.06441008295025596	0.013779527559055118	5	0.01377952755905512	1301	35
Otu0086	Enterobacter cloacae subsp. cloacae	AJ251469	3	253	0.06338226835506289	0.013779527559055118	5	0.01377952755905512	1258	34
Otu0086	Enterobacter cloacae subsp. dissolvens	HQ651841	3	253	0.06253261652291942	0.013779527559055118	5	0.01377952755905512	1254	34
Otu0086	Kosakonia oryziphila	JF795013	3	253	0.06341946202040982	0.013779527559055118	5	0.01377952755905512	1144	31
Otu0086	Kosakonia arachidis	EU672801	3	253	0.061391942665174226	0.013779527559055118	5	0.01377952755905512	1173	32
Otu0086	Kosakonia oryzae	EF488759	3	253	0.05714541265022355	0.013779527559055118	5	0.01377952755905512	1228	34
Otu0086	Kosakonia radicincitans	CP018016	3	253	0.06399285169974345	0.013779527559055118	5	0.01377952755905512	1299	35
Otu0086	Kosakonia pseudosacchari	KP345901	3	253	0.06100570969923558	0.013779527559055118	5	0.01377952755905512	1209	33
Otu0086	Kosakonia sacchari	JQ001784	3	253	0.06105899398529424	0.013779527559055118	5	0.01377952755905512	1247	34
Otu0086	Kosakonia oryzendophytica	JF795011	3	253	0.0565985658399949	0.013779527559055118	5	0.01377952755905512	1151	32
Otu0086	Kosakonia quasisacchari	MK567956	3	253	0.060701776963616894	0.013779527559055118	5	0.01377952755905512	1283	35
Otu0086	Phytobacter diazotrophicus	DQ821583	3	253	0.05636130168470932	0.013779527559055118	5	0.01377952755905512	1187	33
Otu0086	Enterobacter oligotrophicus	LC368255	3	253	0.060905014639912936	0.013779527559055118	5	0.01377952755905512	1284	35
Otu0086	Cronobacter universalis	EF059877	3	253	0.061169939291249475	0.013779527559055118	5	0.01377952755905512	1172	32
Otu0086	Franconibacter helveticus	DQ273688	3	253	0.05409185838112851	0.013779527559055118	5	0.01377952755905512	992	28
Otu0086	Erwinia aphidicola	FN547376	3	253	0.05960239382915988	0.013779527559055118	5	0.01377952755905512	1240	34
Otu0086	Enterobacter hormaechei subsp. hormaechei	AJ508302	3	253	0.05619012680850721	0.013779527559055118	5	0.01377952755905512	1112	31
Otu0086	Enterobacter quasihormaechei	MK567958	3	253	0.0611085815660104	0.013779527559055118	5	0.01377952755905512	1285	35
Otu0086	Enterobacter hormaechei subsp. xiangfangensis	HF679035	3	253	0.06206028174700262	0.013779527559055118	5	0.01377952755905512	1176	32
Otu0086	Enterobacter hormaechei subsp. oharae	AJ853889	3	253	0.06423739669199591	0.013779527559055118	5	0.01377952755905512	1262	34
Otu0086	Enterobacter hormaechei subsp. steigerwaltii	AJ853890	3	253	0.06402310284567814	0.013779527559055118	5	0.01377952755905512	1261	34
Otu0086	Enterobacter hormaechei subsp. hoffmannii	CP017186	3	253	0.06441008295025596	0.013779527559055118	5	0.01377952755905512	1301	35
Otu0086	Enterobacter hormaechei subsp. xiangfangensis	CP017183	3	253	0.06441008295025596	0.013779527559055118	5	0.01377952755905512	1301	35
Otu0086	Enterobacter bugandensis	HQ122932	3	253	0.05719227352670486	0.013779527559055118	5	0.01377952755905512	1191	33
Otu0086	Enterobacter cancerogenus	Z96078	3	253	0.06001681921624602	0.013779527559055118	5	0.01377952755905512	1242	34
Otu0086	Enterobacter dykesii	VTTY00000000	3	253	0.060701776963616894	0.013779527559055118	5	0.01377952755905512	1283	35
Otu0086	Enterobacter huaxiensis	MK049964	3	253	0.05729145004896863	0.013779527559055118	5	0.01377952755905512	1117	31
Otu0086	Enterobacter ludwigii	AJ853891	3	253	0.06380914985810193	0.013779527559055118	5	0.01377952755905512	1260	34
Otu0086	Leclercia adecarboxylata	AB681872	3	253	0.0616529387999768	0.013779527559055118	5	0.01377952755905512	1212	33
Otu0086	Enterobacter wuhouensis	MK567957	3	253	0.060701776963616894	0.013779527559055118	5	0.01377952755905512	1283	35
Otu0086	Enterobacter chuandaensis	MK049966	3	253	0.05908777857611691	0.013779527559055118	5	0.01377952755905512	1275	35
Otu0086	Enterobacter soli	GU814270	3	253	0.06049886895726897	0.013779527559055118	5	0.01377952755905512	1282	35
Otu0086	Enterobacter vonholyi	VTUC01000000	3	253	0.060701776963616894	0.013779527559055118	5	0.01377952755905512	1283	35
Otu0086	Enterobacter quasiroggenkampii	LFDQ02000000	3	253	0.0611085815660104	0.013779527559055118	5	0.01377952755905512	1285	35
Otu0086	Enterobacter quasimori	RXRX01000000	3	253	0.060701776963616894	0.013779527559055118	5	0.01377952755905512	1283	35
Otu0086	Enterobacter asburiae	AB004744	3	253	0.06050626575815865	0.013779527559055118	5	0.01377952755905512	1169	32
Otu0086	Enterobacter roggenkampii	CP017184	3	253	0.06441008295025596	0.013779527559055118	5	0.01377952755905512	1301	35
Otu0086	Enterobacter sichuanensis	MG832788	3	253	0.05908777857611691	0.013779527559055118	5	0.01377952755905512	1275	35
Otu0086	Enterobacter chengduensis	MTSO01000000	3	253	0.0611085815660104	0.013779527559055118	5	0.01377952755905512	1285	35
Otu0086	Pantoea rodasii	MLFP01000054	3	253	0.06357691165686152	0.013779527559055118	5	0.01377952755905512	1297	35
Otu0086	Pantoea rwandensis	JF295055	3	253	0.059882785636525715	0.013779527559055118	5	0.01377952755905512	1091	30
Otu0086	Kluyvera cryocrescens	AF310218	3	253	0.06036178896871747	0.013779527559055118	5	0.01377952755905512	1206	33
Otu0086	Kluyvera intermedia	AF310217	3	253	0.05908392591311895	0.013779527559055118	5	0.01377952755905512	1200	33
Otu0086	Klebsiella michiganensis	JQ070300	3	253	0.06295521419361394	0.013779527559055118	5	0.01377952755905512	1142	31
Otu0086	Klebsiella pasteurii	MN091366	3	253	0.06357691165686152	0.013779527559055118	5	0.01377952755905512	1297	35
Otu0086	Klebsiella grimontii	AJ871861	3	253	0.059295975905486964	0.013779527559055118	5	0.01377952755905512	1201	33
Otu0086	Klebsiella spallanzanii	MN091365	3	253	0.06357691165686152	0.013779527559055118	5	0.01377952755905512	1297	35
Otu0086	Klebsiella oxytoca	AF129440	3	253	0.06363325443267787	0.013779527559055118	5	0.01377952755905512	1183	32
Otu0086	Enterobacter kobei	AJ508301	3	253	0.058660942425187046	0.013779527559055118	5	0.01377952755905512	1198	33
Otu0086	Klebsiella huaxiensis	MH179329	3	253	0.05894901498247351	0.013779527559055118	5	0.01377952755905512	825	23
Otu0086	Klebsiella aerogenes	CP002824	3	253	0.06441008295025596	0.013779527559055118	5	0.01377952755905512	1301	35
Otu0086	Lelliottia amnigena	AB004749	3	253	0.05823945079396997	0.013779527559055118	5	0.01377952755905512	1196	33
Otu0086	Lelliottia jeotgali	KX709881	3	253	0.059185017984659916	0.013779527559055118	5	0.01377952755905512	1088	30
Otu0086	Buttiauxella noackiae	AJ233405	3	253	0.060432643279463405	0.013779527559055118	5	0.01377952755905512	1244	34
Otu0086	Buttiauxella warmboldiae	AJ233406	3	253	0.06253261652291942	0.013779527559055118	5	0.01377952755905512	1254	34
Otu0086	Buttiauxella izardii	AJ233404	3	253	0.06064107868556334	0.013779527559055118	5	0.01377952755905512	1245	34
Otu0086	Buttiauxella agrestis	AJ233400	3	253	0.061898989726521636	0.013779527559055118	5	0.01377952755905512	1251	34
Otu0086	Scandinavium goeteborgense	MK558235	3	253	0.06399285169974345	0.013779527559055118	5	0.01377952755905512	1299	35
Otu0086	Kluyvera ascorbata	JMPL01000225	3	253	0.061516701480006764	0.013779527559055118	5	0.01377952755905512	1287	35
Otu0086	Kluyvera sichuanensis	MT437278	3	253	0.05810298888013177	0.013779527559055118	5	0.01377952755905512	1158	32
Otu0086	Leclercia pneumoniae	OK161083	3	253	0.057512985533283434	0.013779527559055118	5	0.01377952755905512	1118	31
Otu0086	Huaxiibacter chinensis	OL712205	3	253	0.060701776963616894	0.013779527559055118	5	0.01377952755905512	1283	35
Otu0086	Scandinavium hiltneri	OM987267	3	253	0.05908777857611691	0.013779527559055118	5	0.01377952755905512	1275	35
Otu0086	Scandinavium manionii	OM987268	3	253	0.05908777857611691	0.013779527559055118	5	0.01377952755905512	1275	35
Otu0086	Silvania hatchlandensis	OM987253	3	253	0.059882785636525715	0.013779527559055118	5	0.01377952755905512	1091	30
Otu0086	Silvania confinis	OM987254	3	253	0.059882785636525715	0.013779527559055118	5	0.01377952755905512	1091	30
Otu0086	Leclercia tamurae	OM987255	3	253	0.059882785636525715	0.013779527559055118	5	0.01377952755905512	1091	30
Otu0086	Enterobacter nematophilus	OP818089	3	253	0.05617232366586866	0.013779527559055118	5	0.01377952755905512	1149	32
Otu0086	Dryocola boscaweniae	OM971056	3	253	0.059882785636525715	0.013779527559055118	5	0.01377952755905512	1091	30
Otu0086	Erwinia persicina	Z96086	4	253	0.14922618545727173	0.017716535433070866	5	0.01771653543307086	1243	33
Otu0086	Lelliottia nimipressuralis	Z96077	4	253	0.15006016336496486	0.017716535433070866	5	0.01771653543307086	1245	33
Otu0086	Trabulsiella odontotermitis	DQ453129	4	253	0.14589661293179668	0.017716535433070866	5	0.01771653543307086	1197	32
Otu0086	Klebsiella pneumoniae subsp. ozaenae	AF130982	4	253	0.1565237134418761	0.017716535433070866	5	0.01771653543307086	1183	31
Otu0086	Klebsiella granulomatis	AF009171	4	253	0.13430337406604942	0.017716535433070866	5	0.01771653543307086	835	23
Otu0086	Siccibacter turicensis	DQ273681	4	253	0.14881546831612913	0.017716535433070866	5	0.01771653543307086	1013	27
Otu0086	Phytobacter ursingii	FJ611881	4	253	0.1409300027483168	0.017716535433070866	5	0.01771653543307086	1110	30
Otu0086	Franconibacter pulveris	DQ273684	4	253	0.14075883554666768	0.017716535433070866	5	0.01771653543307086	1072	29
Otu0086	Erwinia tasmaniensis	AM055716	4	253	0.15173233544133768	0.017716535433070866	5	0.01771653543307086	1249	33
Otu0086	Pantoea eucrina	EU216736	4	253	0.1496040090127756	0.017716535433070866	5	0.01771653543307086	1091	29
Otu0086	Pantoea wallisii	JF295057	4	253	0.1496040090127756	0.017716535433070866	5	0.01771653543307086	1091	29
Otu0086	Pantoea dispersa	DQ504305	4	253	0.15101580972774775	0.017716535433070866	5	0.01771653543307086	1094	29
Otu0086	Pantoea coffeiphila	KJ427829	4	253	0.14717555066459953	0.017716535433070866	5	0.01771653543307086	1200	32
Otu0086	Mixta calida	GQ367478	4	253	0.14880972874927656	0.017716535433070866	5	0.01771653543307086	1242	33
Otu0086	Mixta gaviniae	GQ367483	4	253	0.14839362886454222	0.017716535433070866	5	0.01771653543307086	1241	33
Otu0086	Pantoea piersonii	MG923525	4	253	0.13886381296371697	0.017716535433070866	5	0.01771653543307086	656	18
Otu0086	Winslowiella toletana	FR870447	4	253	0.15425095559624347	0.017716535433070866	5	0.01771653543307086	1255	33
Otu0086	Pseudescherichia vulneris	AB681776	4	253	0.15232541501051622	0.017716535433070866	5	0.01771653543307086	1212	32
Otu0086	Enterobacter mori	EU721605	4	253	0.14057425805177526	0.017716535433070866	5	0.01771653543307086	1034	28
Otu0086	Pantoea conspicua	EU216737	4	253	0.1496040090127756	0.017716535433070866	5	0.01771653543307086	1091	29
